date,close,trend,choch,fib_confluence,fib_strength,hammer,inv_hammer,bull_engulf,morning_star,bull_harami,three_white,bull_breakout,bear_engulf,shooting_star,evening_star,bear_harami,three_black,bear_breakdown,atr,rsi,volume_ratio,actual,predicted,probability
2013-08-09,82.1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.145963079553304,45.49726867119052,0.6496926456784529,0,1,0.9636005
2017-03-13,48.3,0,0,1,0.6666666666666666,0,0,0,1,1,0,0,0,0,0,0,0,0,0.8654220282908149,53.242665112277166,0.5401202864012304,0,1,0.95804286
2017-06-15,160.73,-1,0,0,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,3.370052975207727,55.36299457118859,0.8005668111515137,0,1,0.9361992
2015-07-21,103.16,-1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.8751268363979756,35.98505928212258,0.9173095308858724,0,1,0.9304709
2018-01-22,154.6,-1,0,1,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,2.375954814557043,52.83295010049459,0.7494754930672272,0,1,0.9285682
2016-12-20,39.74,0,1,0,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7332883020804207,50.65207564023947,0.6124083784298033,0,1,0.9265478
2015-06-10,100.96,-1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.5559889374421263,34.48322343655515,0.9521961324242526,0,1,0.92494607
2015-05-07,103.79,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.067023083861562,37.25681599466687,1.01384497723003,0,1,0.9219988
2014-04-24,100.18,-1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.3633011625983724,47.88145047948835,0.7143768519392651,0,1,0.9218036
2014-10-08,166.11,-1,0,1,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,2.5978111994044073,47.06074998814334,0.9852471089835024,0,1,0.92045003
2015-12-21,22.0,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.8523387115743315,21.692770455771296,1.5533049283639286,0,1,0.9203277
2015-07-13,107.63,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.4437617848373665,36.085333079737964,0.6944233886295416,0,1,0.92003566
2014-02-12,40.02,-1,0,1,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9653850606537127,46.07009726525095,0.6797081755530949,0,1,0.9184062
2014-10-08,71.93,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.2143036837837369,44.03362601236065,1.631927679219956,0,1,0.9170388
2015-07-28,126.8,-1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.247120244502765,39.43524301649781,1.1289175039787052,0,1,0.9167515
2017-01-11,182.89,-1,0,0,0.3333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,4.325933122503289,48.00076890895224,1.1683119465136143,0,1,0.91507894
2015-05-20,135.94,1,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.542239752844485,53.49137851010466,0.9189637639001225,0,1,0.9147301
2015-11-25,92.66,-1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.1581814598480586,41.77331320321088,0.7873308668599485,0,1,0.91427356
2018-01-17,54.98,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9973015758044214,21.026585953052418,1.9232170038788758,0,1,0.9134076
2016-04-18,178.83,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.6904652713623385,53.225179877662384,0.9708267939048385,0,1,0.913072
2017-05-05,65.01,-1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.6984917742615084,41.57884649676912,1.7270384581067697,0,1,0.9111534
2014-03-27,43.7,-1,0,0,0.3333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0.9292482079621767,45.676774470211,0.807482127483352,0,1,0.91010016
2013-11-11,36.44,0,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6963159094699863,46.04509171341657,0.4972435445414116,0,1,0.90958565
2017-04-24,127.16,-1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.3440559586277219,27.223487352264954,0.764626888235089,0,1,0.90956295
2015-12-04,64.4,-1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.704412456082937,43.78653590669231,1.1298441219820616,0,1,0.9093179
2014-05-07,83.99,-1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.1380675156760995,47.908429805235784,2.4666795001777073,0,1,0.9091236
2014-05-16,157.29,1,1,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,2.107600254561031,50.850604280914276,0.6247397064372002,0,1,0.90898865
2015-06-26,72.12,-1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.7639136176029755,34.380150555369326,0.8771661806172084,0,1,0.9087593
2014-04-09,34.45,-1,0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6280668286368398,45.29871363365822,0.5237497088952324,0,1,0.9086404
2016-06-28,8.23,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.3349231317971176,34.58339219521132,1.339030780025261,0,1,0.9084914
2015-04-22,59.59,-1,0,1,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,0.9534689483494504,47.92758045098504,0.7916522205845443,0,1,0.9083113
2017-09-25,88.03,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.0152111832867705,39.606613134460694,0.7807904431863323,0,1,0.9077635
2016-12-02,89.78,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.7256721968981934,45.70574927522631,0.7131619260018016,0,1,0.9077469
2016-05-18,206.45,-1,0,1,0.6666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,4.472064972725913,53.20109196302299,1.2034808049566805,0,1,0.9077361
2016-07-06,71.96,-1,0,0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,1.619277014482027,47.96373151016721,0.8414522789273422,0,1,0.90741056
2016-12-07,113.67,0,0,0,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,2.4356986350105436,52.19013559785137,0.6922812259799341,0,1,0.9072264
2016-05-06,176.14,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.9466258812298713,46.705204605372664,0.6255031972506695,0,1,0.9063216
2015-08-26,96.63,-1,0,0,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1.8855168853452593,38.40832704567148,1.6534596276248914,0,1,0.9063111
2014-05-07,151.77,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.5881670961613357,51.667408530756674,0.9774462947964211,0,1,0.90583646
2013-10-09,33.97,-1,0,0,0.3333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0.7820603466156731,42.37193157034165,1.075033050676536,0,1,0.9053993
2014-07-17,123.87,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.8420962512415815,69.90394158580453,3.4882219671181502,0,1,0.90513575
2017-06-23,56.29,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.3043881218329183,24.873404842033693,1.5238069271741141,0,1,0.90487015
2018-01-31,34.67,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.1016758728949854,43.26970173849244,0.9868240296299472,0,1,0.9048675
2015-01-06,47.04,-1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.7487707951884746,43.991301664340945,1.175637633898213,0,1,0.90481734
2016-07-20,119.14,0,0,1,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,3.7362011784622444,53.7414698187914,1.2160955412080399,0,1,0.90466213
2016-11-01,98.66,0,0,0,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0798464264073,47.841600037824875,1.049589508213841,0,1,0.9046543
2017-03-21,168.96,-1,0,0,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,3.123548232612944,34.44942970716707,1.0187163078856931,0,1,0.90373623
2015-01-06,56.33,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0051151827011966,41.72539736173149,0.94909295171639,0,1,0.90369564
2017-04-17,128.01,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.3412388159566564,25.408553005297478,1.204623414188439,0,1,0.9036251
2016-11-08,108.95,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.5268294749675815,43.7804575449061,1.009718342799739,0,1,0.9034801
2017-02-06,80.8,-1,1,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.2615801214980826,37.8779499106787,0.8231873607551082,0,1,0.90341544
2016-01-26,52.9,-1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.2201592832454236,38.2519003681589,0.7433005643204489,0,1,0.9033953
2017-12-18,122.31,1,0,0,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,3.197612826329435,49.516674196397645,0.9543750380799343,0,1,0.9033014
2015-08-26,39.03,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.1446681089602602,31.41580417409216,1.351267630897819,0,1,0.9032448
2014-07-18,81.24,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.261700406142044,41.28413537606437,1.5353961151944227,0,1,0.90315825
2016-06-17,26.63,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7330509102460507,41.85508643143845,1.6964195872786565,0,1,0.9030838
2016-04-27,63.69,-1,0,1,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0228829407551965,49.585392542714935,0.9355285720126605,0,1,0.9029319
2017-04-19,66.43,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.617909456429074,37.03587053605796,0.8619079506891381,0,1,0.90288645
2017-05-09,64.95,-1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.626250560460178,42.28413996013351,0.8478282294434983,0,1,0.9025986
2016-09-15,124.89,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0668949477929424,41.65635921684338,0.9351355852324866,0,1,0.9024986
2015-12-23,56.7,-1,0,1,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,1.199664268761753,49.9401581439378,1.0460088048909073,0,1,0.9023126
2016-10-12,66.5,-1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.4163994118404222,34.05111692168411,1.0636213615027716,0,1,0.9022787
2017-12-15,164.49,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.084052478301379,42.44759527182594,1.3372136645256636,0,1,0.9020641
2015-05-07,47.8,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.017422775944136,36.42159450054238,0.8619632920444867,0,1,0.9019318
2013-08-21,52.33,-1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.9827001712654327,30.954245264665573,0.7928543381693933,0,1,0.901552
2014-09-24,57.44,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.2861666244475587,38.0603504771679,0.797772304013853,0,1,0.9015505
2014-08-13,27.98,-1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5301748173508231,39.985565369308496,0.6205278283570164,0,1,0.9013916
2017-04-20,75.75,-1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.1038884587652897,37.621824581041885,0.7267101076044967,0,1,0.90129185
2016-02-10,38.97,-1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1.5417418380401353,32.324867811715734,0.5617670109184806,0,1,0.9011386
2013-09-06,61.46,-1,0,0,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,0,1.3925072304331056,41.148294385366626,0.8622784131056218,0,1,0.90093213
2014-01-30,31.0,-1,0,0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5429937893938538,49.596270632408725,0.8285047450084105,0,1,0.90065384
2015-05-27,102.34,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.2181724661518198,44.37258067226145,0.6721470552833125,0,1,0.9006299
2016-01-14,185.66,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.472426084378747,40.57674322936947,1.1246720068898726,0,1,0.90051484
2014-01-15,54.13,1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.9913211315293404,38.86757880552789,1.4634786094424994,0,1,0.9001753
2014-04-24,78.74,-1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1.5275091672588432,34.32844968053509,1.9802407335508296,0,1,0.9000679
2017-02-02,83.45,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.1839478361528752,33.95711145738369,0.9383649351157886,0,1,0.89978015
2017-05-23,45.7,-1,0,1,0.6666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,0.773690315345873,46.19950310854125,0.7784395731426693,0,1,0.89969105
2017-08-22,28.46,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9872542059876868,29.918495474360583,0.7751316635953572,0,1,0.8996629
2014-03-10,47.03,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8067118080513118,47.95402709148756,0.40416330926912625,0,1,0.8992368
2017-04-06,41.5,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.1088005857336256,40.978913577414424,0.8399435603262276,0,1,0.899193
2014-07-09,91.86,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.4000119971959433,36.85299303109887,1.121667589004649,0,1,0.8987028
2014-06-06,86.25,-1,0,1,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.2308681469694736,46.84006646374042,0.9736118620601746,0,1,0.89848727
2016-11-11,182.61,-1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.283448572443306,34.81703776859274,1.0951716033177379,0,1,0.89838433
2017-10-09,62.63,-1,0,1,0.6666666666666666,0,1,0,0,1,0,0,0,1,0,0,0,0,1.012513639858686,45.423732048298746,0.5914633903995103,0,1,0.89823484
2016-07-25,50.29,-1,0,0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,1.3032843488453598,46.29282651555925,1.0664157345718093,0,1,0.89808637
2017-07-11,36.41,-1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.047532432037231,38.997520261037046,0.6549584263510533,0,1,0.89781684
2014-08-01,83.88,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.3718753831018693,35.07950467470798,0.9550920945366888,0,1,0.89777833
2014-02-27,26.42,-1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5558528547973386,58.518282834513386,0.7662245036819582,0,1,0.89775795
2015-08-26,155.69,1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.603301845007614,37.95256018369746,1.4820079467515743,0,1,0.89766407
2016-10-31,141.33,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.3097091821404514,53.600495893034044,0.9485668074252912,0,1,0.8974867
2017-04-25,92.11,-1,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0435496550654186,76.26602120844495,0.9887798248878377,0,1,0.8965804
2017-06-01,40.55,0,0,0,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0.952674594797834,49.96305132672123,0.7735690397909588,0,1,0.89654493
2017-08-29,79.52,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0454441961883882,33.87966274104052,0.9841512576208097,0,1,0.89643776
2016-03-01,61.59,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.7912412075246436,51.9999824318911,0.6270793979834313,0,1,0.89639175
2015-08-26,44.25,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.6929198157122571,35.69619081877012,1.788928770307472,0,1,0.89635587
2014-06-27,94.4,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.3126422389625936,40.035299481896594,1.3885504508463602,0,1,0.8963207
2014-07-25,81.87,-1,0,0,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,0,1.2864468528374027,47.17047854151669,0.896694807100398,0,1,0.89613885
2017-09-18,146.66,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.128574033056876,46.02341433347794,0.908982318377245,0,1,0.8960421
2013-07-09,44.48,-1,0,0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0.9340387409633124,59.42284919804096,0.9947942091893052,0,1,0.8959034
2015-04-28,40.245,1,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0.9443297916516141,45.87781411863476,0.9456204656584463,0,1,0.8957924
2015-07-06,129.61,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.019150477936124,40.95144687477556,0.9653585261059245,0,1,0.8955852
2013-08-01,44.35,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6138834822894232,43.06546765151151,0.9987339957493492,0,1,0.8954413
2013-08-23,48.79,-1,0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8040204191835765,44.22794886285699,0.6077218627470092,0,1,0.8954078
2015-05-04,56.52,-1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1.070916020012964,36.73408401528733,0.8148924285649166,0,1,0.89537346
2016-09-27,68.99,-1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1.516290322604063,24.640911648496242,0.7184409950201993,0,1,0.89535
2013-09-13,99.52,-1,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6075218676795267,65.88303879429901,0.8413324343222901,0,1,0.8953356
2016-08-17,60.88,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9600665441172033,35.08523282007556,1.7361009498869395,0,1,0.8947309
2016-12-20,25.69,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9805150200119824,45.124417991813694,0.993534975788103,0,1,0.8941732
2015-10-07,28.13,-1,0,0,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0232351652611507,43.48427807128195,0.9479320688747006,0,1,0.89409953
2014-12-11,89.2,-1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.9079533073079358,34.8986280906112,1.49889839198213,0,1,0.8940431
2014-10-17,53.44,-1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1.3612344867690271,35.57467436886451,0.6499827412166855,0,1,0.8940376
2013-12-10,56.6,0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.0047919534800176,36.31125722185429,1.2256454301732755,0,1,0.89396614
2017-06-01,76.62,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0375905789719202,39.68522644129794,1.2003730314244576,0,1,0.8938401
2016-04-18,36.54,-1,0,0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5347336106914893,55.4403829319771,1.0063496383951445,0,1,0.89349234
2016-07-22,153.4,1,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.7243513079524613,47.0780965151152,0.8320102027477061,0,1,0.8933493
2015-06-05,35.8,-1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.7858080299580648,33.257751812319896,0.6493511681886004,0,1,0.89307994
2017-05-30,54.82,-1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1.3141212509165598,27.06931652147513,1.194027160256966,0,1,0.89291626
2016-02-03,74.38,-1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.955648949960205,51.51323170309558,0.7361911160391356,0,1,0.8926114
2015-02-27,126.93,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.341396510732815,48.848906183518075,1.087244567863937,0,1,0.8924771
2017-08-29,274.75,-1,0,1,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.842531437623131,48.418981047390524,1.0644476535005047,0,1,0.8923307
2014-07-16,37.08,0,1,1,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0.39323096509609057,49.125120634465695,0.7982247201986356,0,1,0.8919301
2015-04-28,117.59,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.4841251939177633,49.566999217109576,1.0678689144652496,0,1,0.89167684
2017-07-27,136.0,1,0,1,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,2.1463368691948075,53.25002813053102,1.2035419976881527,0,1,0.8915881
2016-03-10,35.67,1,0,1,0.6666666666666666,1,0,0,0,1,0,0,0,0,0,0,0,0,1.1454946081255368,51.616447957690035,1.2078747062515265,0,1,0.8915247
2016-10-18,43.01,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6060217449829018,48.45059301755343,0.9514518085492142,0,1,0.891454
2013-12-18,43.99,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5607298439860052,46.609395259812324,1.143720963139088,0,1,0.89142257
2015-02-27,25.16,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.513406212926544,45.47064874448792,1.0469818310756578,0,1,0.89134175
2015-03-26,32.82,-1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.4603710972823561,41.52508808695067,1.1580104971856904,0,1,0.89127326
2015-08-26,52.3,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.4147019853233898,32.79701923641582,1.7415939803651115,0,1,0.8911945
2015-05-26,43.3,-1,0,0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0.581039781656581,39.06869504028945,1.1575789871394242,0,1,0.89117956
2014-03-24,97.34,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.1903916644421346,52.26630630057511,1.149888880892509,0,1,0.89095694
2016-11-07,72.24,-1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.2308664156375748,56.275188086474024,0.9506801619848123,0,1,0.8909095
2017-09-19,107.99,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.9002579838919054,42.02768330786496,1.1153164863671188,0,1,0.89084965
2013-11-04,41.49,0,1,0,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6208893779152029,47.82220642961889,0.8237578855714842,0,1,0.89081526
2015-02-02,111.39,-1,0,1,0.6666666666666666,1,0,0,0,1,0,0,0,0,0,0,0,0,2.786879800538972,39.668602902017156,0.747316014397696,0,1,0.8907938
2016-05-20,111.17,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.0095216114680916,43.56385425445416,0.7136147723252333,0,1,0.89058584
2017-04-25,75.96,-1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.2400806971418397,44.452184255613346,0.6886197803513238,0,1,0.89041144
2013-08-22,49.06,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0483749112777758,37.204414468923545,1.0852769628086636,0,1,0.8903124
2014-07-25,86.14,1,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.273306575946828,48.601679326990414,0.7486568460955972,0,1,0.8902884
2014-08-08,9.76,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1985793655688483,31.913816120710194,0.9530381287410249,0,1,0.89012
2016-09-01,57.75,0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.459823070985666,54.63240466548872,1.0333040606407762,0,1,0.8900172
2017-03-22,106.52,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.290749466695878,44.72625144725178,0.7968502594799556,0,1,0.8899561
2015-05-01,102.12,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.7350627946668191,38.01039282650515,0.7772492121067966,0,1,0.88967466
2015-07-29,56.6,-1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1.2745783200342071,21.31616572834308,0.7469985827750022,0,1,0.8896436
2016-08-09,54.49,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.1941205421309626,40.685611284994046,0.7355125487006243,0,1,0.8895657
2014-02-11,47.82,-1,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.7215249141382079,44.55714649759616,0.7107796590077272,0,1,0.8895601
2014-08-08,96.08,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.8902842409541105,31.89180674823419,1.009430017414544,0,1,0.8891117
2017-08-01,57.33,0,0,1,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.0353131181092783,45.731022254510144,1.72670220708584,0,1,0.889108
2014-03-07,81.64,-1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.1965742065065268,56.80027818303485,0.8005591429506222,0,1,0.88896644
2017-07-18,65.63,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.2778281450131286,48.976812226774555,0.9199692537662587,0,1,0.8884727
2015-05-29,114.09,1,1,0,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6085455269718534,50.63217309566658,1.4326653870369555,0,1,0.88836026
2015-03-31,284.5,1,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.176902575482446,51.12587977931728,0.8321068537224243,0,1,0.88834536
2014-04-15,63.28,-1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.2470209877769964,39.81206860590042,1.0131998792836667,0,1,0.88826144
2015-03-05,65.53,-1,0,1,0.6666666666666666,0,1,0,0,1,0,0,0,1,0,0,0,0,1.2320561966834525,44.60000459691476,0.6318095100597085,0,1,0.8882095
2015-01-16,91.83,-1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.6618852829325221,37.34700104001128,1.2683270890730192,0,1,0.8880468
2015-11-16,19.96,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.44303148173089824,40.61369816128048,0.9814766670267677,0,1,0.88799876
2015-09-08,74.85,-1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.6824369790053284,33.1877408023887,1.2578463350472058,0,1,0.8879336
2016-04-21,63.79,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.5120866809910194,47.50426841201322,0.5653137477162877,0,1,0.88784283
2015-08-26,39.84,1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.326651273383438,35.10367075586515,1.1660970048483446,0,1,0.8873193
2015-01-07,39.49,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8364047822309745,39.48678865344342,1.2831663572464846,0,1,0.8872358
2016-01-29,28.42,-1,0,0,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9831079304385154,45.14056107654511,1.3975273917834512,0,1,0.8871553
2015-07-13,78.31,-1,0,1,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,1.1282378909173494,49.88882608501878,0.7731353681853065,0,1,0.88702154
2015-04-21,117.29,0,0,1,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.002705737833815,50.78486799016821,0.9737971511780924,0,1,0.88700795
2016-01-14,99.48,1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.9017111386200827,40.087290640418594,1.579921623272126,0,1,0.8869299
