run,pattern,signal,score,ml_prob,pnl,reason
9,Double Bottom,BUY,0.6565904933214188,0.46098415553569794,-0.2853150037729648,SL
9,Double Bottom,BUY,0.6981415587663651,0.5302359312772751,-0.28978219526158,SL
10,Hammer,BUY,0.6000000000000001,0.5,0.057097128084635074,SL
10,Bearish Engulfing,SELL,0.58,0.5,0.05726606169972115,SL
10,Bearish Engulfing,SELL,0.58,0.5,-0.34307373527212803,SL
10,Bullish Engulfing,BUY,0.648,0.5,0.6882775064694044,TP
10,3 White Soldiers,BUY,0.66,0.5,-0.34663249142720076,SL
10,3 Black Crows,SELL,0.6200000000000001,0.5,-0.34558474890566515,SL
10,Double Bottom,BUY,0.7304912257194519,0.5841520428657532,0.05777210960908974,SL
10,Double Bottom,BUY,0.49323409378528593,0.18872348964214325,0.6929749468141324,TP
10,Double Bottom,BUY,0.5284010189771652,0.2473350316286087,0.6974737006075316,TP
10,Double Bottom,BUY,0.5128190073370933,0.22136501222848892,0.05846595234802976,SL
10,Double Bottom,BUY,0.4961113664507866,0.19351894408464432,-0.3532255845409651,SL
10,Double Bottom,BUY,0.4730930845439434,0.15515514090657234,0.058878618472164135,SL
10,Double Bottom,BUY,0.4745560820400715,0.1575934700667858,-0.3551447586788328,SL
10,Double Bottom,BUY,0.45741727605462074,0.1290287934243679,-0.35347796420238353,SL
10,Double Top,SELL,0.4590582001209259,0.13176366686820984,0.7036591945259261,TP
10,3 White Soldiers,BUY,0.43501941233873376,0.19169902056455612,0.052729322135519396,SL
10,Double Top,SELL,0.4601789700984955,0.1336316168308258,0.638638435593748,TP
11,3 White Soldiers,BUY,0.66,0.5,-0.298260377900732,SL
11,3 Black Crows,SELL,0.66,0.5,0.04953932792470539,SL
11,Double Top,SELL,0.6799999999999999,0.5,-0.2974001586716781,SL
11,3 White Soldiers,BUY,0.66,0.5,-0.2983010223384497,SL
11,Bearish Engulfing,SELL,0.6200000000000001,0.5,-0.29702148491234937,SL
11,Double Bottom,BUY,0.6799999999999999,0.5,0.5966682408018187,TP
11,Double Bottom,BUY,0.6799999999999999,0.5,-0.2995771271149579,SL
11,Double Bottom,BUY,0.6799999999999999,0.5,-0.29798423198376156,SL
11,Double Bottom,BUY,0.6799999999999999,0.5,0.04948132116872728,SL
11,3 White Soldiers,BUY,0.66,0.5,-0.29949261439962527,SL
11,Double Top,SELL,0.6799999999999999,0.5,0.5957989506628678,TP
11,Double Top,SELL,0.6799999999999999,0.5,0.049290360894787,SL
11,Double Top,SELL,0.6799999999999999,0.5,-0.2953835268604479,SL
11,Double Top,SELL,0.6799999999999999,0.5,0.04935089564678208,SL
11,Inverted Hammer,BUY,0.58,0.5,0.04923005016306092,SL
